run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent,type
7406,20,50,30,67,1000,0.067,cohort1_equilibrium
7407,20,50,35,113,1000,0.113,cohort1_equilibrium
7408,20,50,40,188,1000,0.188,cohort1_equilibrium
7409,20,50,45,148,1000,0.148,cohort1_equilibrium
7410,20,50,50,72,1000,0.072,cohort1_equilibrium
7411,20,50,60,92,1000,0.092,cohort1_equilibrium
7412,20,50,70,124,1000,0.124,cohort1_equilibrium
7413,20,50,80,84,1000,0.084,cohort1_equilibrium
7414,20,50,90,62,1000,0.062,cohort1_equilibrium
7415,35,50,10,50,1000,0.05,cohort1_equilibrium
7416,35,50,20,88,1000,0.088,cohort1_equilibrium
7417,35,50,30,253,1000,0.253,cohort1_equilibrium
7418,35,50,35,141,1000,0.141,cohort1_equilibrium
7419,35,50,40,38,1000,0.038,cohort1_equilibrium
7420,35,50,45,14,1000,0.014,cohort1_equilibrium
7421,35,50,50,121,1000,0.121,cohort1_equilibrium
7422,35,50,60,183,1000,0.183,cohort1_equilibrium
7423,35,50,70,402,1000,0.402,cohort1_equilibrium
7424,35,50,80,106,1000,0.106,cohort1_equilibrium
7425,35,50,90,68,1000,0.068,cohort1_equilibrium
7426,50,50,10,68,1000,0.068,cohort1_equilibrium
7427,50,50,20,61,1000,0.061,cohort1_equilibrium
7428,50,50,30,125,1000,0.125,cohort1_equilibrium
7429,50,50,35,151,1000,0.151,cohort1_equilibrium
7430,50,50,40,114,1000,0.114,cohort1_equilibrium
7431,50,50,45,40,1000,0.04,cohort1_equilibrium
7432,50,50,50,3,1000,0.003,cohort1_equilibrium
7433,50,50,60,127,1000,0.127,cohort1_equilibrium
7434,50,50,70,254,1000,0.254,cohort1_equilibrium
7435,50,50,80,96,1000,0.096,cohort1_equilibrium
7436,50,50,90,85,1000,0.085,cohort1_equilibrium
7437,65,50,10,88,1000,0.088,cohort1_equilibrium
7438,65,50,20,43,1000,0.043,cohort1_equilibrium
7439,65,50,30,84,1000,0.084,cohort1_equilibrium
7440,65,50,35,377,1000,0.377,cohort1_equilibrium
7441,65,50,40,312,1000,0.312,cohort1_equilibrium
7442,65,50,45,40,1000,0.04,cohort1_equilibrium
7443,65,50,50,140,1000,0.14,cohort1_equilibrium
7444,65,50,60,80,1000,0.08,cohort1_equilibrium
7445,65,50,70,124,1000,0.124,cohort1_equilibrium
7446,65,50,80,78,1000,0.078,cohort1_equilibrium
7447,65,50,90,101,1000,0.101,cohort1_equilibrium
7448,75,50,10,54,1000,0.054,cohort1_equilibrium
7449,75,50,20,94,1000,0.094,cohort1_equilibrium
7450,75,50,30,78,1000,0.078,cohort1_equilibrium
7451,75,50,35,296,1000,0.296,cohort1_equilibrium
7452,75,50,40,137,1000,0.137,cohort1_equilibrium
7453,75,50,45,112,1000,0.112,cohort1_equilibrium
7454,75,50,50,70,1000,0.07,cohort1_equilibrium
7455,75,50,60,221,1000,0.221,cohort1_equilibrium
7456,75,50,70,85,1000,0.085,cohort1_equilibrium
7457,75,50,80,111,1000,0.111,cohort1_equilibrium
7458,75,50,90,79,1000,0.079,cohort1_equilibrium
7459,90,50,10,90,1000,0.09,cohort1_equilibrium
7460,90,50,20,105,1000,0.105,cohort1_equilibrium
7461,90,50,30,106,1000,0.106,cohort1_equilibrium
7462,90,50,35,69,1000,0.069,cohort1_equilibrium
7463,90,50,40,147,1000,0.147,cohort1_equilibrium
7464,90,50,45,58,1000,0.058,cohort1_equilibrium
7465,90,50,50,3,1000,0.003,cohort1_equilibrium
7466,90,50,60,357,1000,0.357,cohort1_equilibrium
7467,90,50,70,68,1000,0.068,cohort1_equilibrium
7468,90,50,80,0,1000,0,cohort1_equilibrium
7469,90,50,90,86,1000,0.086,cohort1_equilibrium
7470,10,150,10,52,1000,0.052,cohort1_equilibrium
7471,10,150,20,74,1000,0.074,cohort1_equilibrium
7472,10,150,30,148,1000,0.148,cohort1_equilibrium
7473,10,150,35,141,1000,0.141,cohort1_equilibrium
7474,10,150,40,41,1000,0.041,cohort1_equilibrium
7475,10,150,45,213,1000,0.213,cohort1_equilibrium
7476,10,150,50,89,1000,0.089,cohort1_equilibrium
7477,10,150,60,86,1000,0.086,cohort1_equilibrium
7478,10,150,70,127,1000,0.127,cohort1_equilibrium
7479,10,150,80,85,1000,0.085,cohort1_equilibrium
7480,10,150,90,42,1000,0.042,cohort1_equilibrium
7481,20,150,10,60,1000,0.06,cohort1_equilibrium
7482,20,150,20,144,1000,0.144,cohort1_equilibrium
7483,20,150,30,0,1000,0,cohort1_equilibrium
7484,20,150,35,131,1000,0.131,cohort1_equilibrium
7485,20,150,40,162,1000,0.162,cohort1_equilibrium
7486,20,150,45,98,1000,0.098,cohort1_equilibrium
7487,20,150,50,609,1000,0.609,cohort1_equilibrium
7488,20,150,60,140,1000,0.14,cohort1_equilibrium
7489,20,150,70,78,1000,0.078,cohort1_equilibrium
7490,20,150,80,55,1000,0.055,cohort1_equilibrium
7491,20,150,90,61,1000,0.061,cohort1_equilibrium
7492,35,150,10,80,1000,0.08,cohort1_equilibrium
7493,35,150,20,101,1000,0.101,cohort1_equilibrium
7494,35,150,30,176,1000,0.176,cohort1_equilibrium
7495,35,150,35,85,1000,0.085,cohort1_equilibrium
7496,35,150,40,0,1000,0,cohort1_equilibrium
7497,35,150,45,66,1000,0.066,cohort1_equilibrium
7498,35,150,50,271,1000,0.271,cohort1_equilibrium
7499,35,150,60,113,1000,0.113,cohort1_equilibrium
7500,35,150,70,92,1000,0.092,cohort1_equilibrium
7501,35,150,80,76,1000,0.076,cohort1_equilibrium
7502,35,150,90,80,1000,0.08,cohort1_equilibrium
7503,50,150,10,0,1000,0,cohort1_equilibrium
7504,50,150,20,135,1000,0.135,cohort1_equilibrium
7505,50,150,30,109,1000,0.109,cohort1_equilibrium
7506,50,150,35,88,1000,0.088,cohort1_equilibrium
7507,50,150,40,53,1000,0.053,cohort1_equilibrium
7508,50,150,45,118,1000,0.118,cohort1_equilibrium
7509,50,150,50,8,1000,0.008,cohort1_equilibrium
7510,50,150,60,84,1000,0.084,cohort1_equilibrium
7511,50,150,70,78,1000,0.078,cohort1_equilibrium
7512,50,150,80,87,1000,0.087,cohort1_equilibrium
7513,50,150,90,47,1000,0.047,cohort1_equilibrium
7514,65,150,10,103,1000,0.103,cohort1_equilibrium
7515,65,150,20,73,1000,0.073,cohort1_equilibrium
7516,65,150,30,60,1000,0.06,cohort1_equilibrium
7517,65,150,35,282,1000,0.282,cohort1_equilibrium
7518,65,150,40,182,1000,0.182,cohort1_equilibrium
7519,65,150,45,70,1000,0.07,cohort1_equilibrium
7520,65,150,50,374,1000,0.374,cohort1_equilibrium
7521,65,150,60,188,1000,0.188,cohort1_equilibrium
7522,65,150,70,250,1000,0.25,cohort1_equilibrium
7523,65,150,80,76,1000,0.076,cohort1_equilibrium
7524,65,150,90,33,1000,0.033,cohort1_equilibrium
7525,75,150,10,125,1000,0.125,cohort1_equilibrium
7526,75,150,20,81,1000,0.081,cohort1_equilibrium
7527,75,150,30,105,1000,0.105,cohort1_equilibrium
7528,75,150,35,104,1000,0.104,cohort1_equilibrium
7529,75,150,40,116,1000,0.116,cohort1_equilibrium
7530,75,150,45,131,1000,0.131,cohort1_equilibrium
7531,75,150,50,54,1000,0.054,cohort1_equilibrium
7532,75,150,60,145,1000,0.145,cohort1_equilibrium
7533,75,150,70,110,1000,0.11,cohort1_equilibrium
7534,75,150,80,0,1000,0,cohort1_equilibrium
7535,75,150,90,58,1000,0.058,cohort1_equilibrium
7536,90,150,10,4,1000,0.004,cohort1_equilibrium
7537,90,150,20,72,1000,0.072,cohort1_equilibrium
7538,90,150,30,99,1000,0.099,cohort1_equilibrium
7539,90,150,35,0,1000,0,cohort1_equilibrium
7540,90,150,40,25,1000,0.025,cohort1_equilibrium
7541,90,150,45,24,1000,0.024,cohort1_equilibrium
7542,90,150,50,51,1000,0.051,cohort1_equilibrium
7543,90,150,60,114,1000,0.114,cohort1_equilibrium
7544,90,150,70,0,1000,0,cohort1_equilibrium
7545,90,150,80,0,1000,0,cohort1_equilibrium
7546,90,150,90,0,1000,0,cohort1_equilibrium
7547,10,300,10,49,1000,0.049,cohort1_equilibrium
7548,10,300,20,60,1000,0.06,cohort1_equilibrium
7549,10,300,30,81,1000,0.081,cohort1_equilibrium
7550,10,300,35,75,1000,0.075,cohort1_equilibrium
7551,10,300,40,117,1000,0.117,cohort1_equilibrium
7552,10,300,45,568,1000,0.568,cohort1_equilibrium
7553,10,300,50,1,1000,0.001,cohort1_equilibrium
7554,10,300,60,277,1000,0.277,cohort1_equilibrium
7555,10,300,70,15,1000,0.015,cohort1_equilibrium
7556,10,300,80,71,1000,0.071,cohort1_equilibrium
7557,10,300,90,50,1000,0.05,cohort1_equilibrium
7558,20,300,10,71,1000,0.071,cohort1_equilibrium
7559,20,300,20,71,1000,0.071,cohort1_equilibrium
7560,20,300,30,120,1000,0.12,cohort1_equilibrium
7561,20,300,35,145,1000,0.145,cohort1_equilibrium
7562,20,300,40,116,1000,0.116,cohort1_equilibrium
7563,20,300,45,136,1000,0.136,cohort1_equilibrium
7564,20,300,50,84,1000,0.084,cohort1_equilibrium
7565,20,300,60,108,1000,0.108,cohort1_equilibrium
7566,20,300,70,144,1000,0.144,cohort1_equilibrium
7567,20,300,80,76,1000,0.076,cohort1_equilibrium
7568,20,300,90,66,1000,0.066,cohort1_equilibrium
7569,35,300,10,75,1000,0.075,cohort1_equilibrium
7570,35,300,20,55,1000,0.055,cohort1_equilibrium
7571,35,300,30,196,1000,0.196,cohort1_equilibrium
7572,35,300,35,132,1000,0.132,cohort1_equilibrium
7573,35,300,40,109,1000,0.109,cohort1_equilibrium
7574,35,300,45,319,1000,0.319,cohort1_equilibrium
7575,35,300,50,143,1000,0.143,cohort1_equilibrium
7576,35,300,60,231,1000,0.231,cohort1_equilibrium
7577,35,300,70,74,1000,0.074,cohort1_equilibrium
7578,35,300,80,69,1000,0.069,cohort1_equilibrium
7579,35,300,90,37,1000,0.037,cohort1_equilibrium
7580,50,300,10,62,1000,0.062,cohort1_equilibrium
7581,50,300,20,75,1000,0.075,cohort1_equilibrium
7582,50,300,30,95,1000,0.095,cohort1_equilibrium
7583,50,300,35,35,1000,0.035,cohort1_equilibrium
7584,50,300,40,103,1000,0.103,cohort1_equilibrium
7585,50,300,45,84,1000,0.084,cohort1_equilibrium
7586,50,300,50,0,1000,0,cohort1_equilibrium
7587,50,300,60,260,1000,0.26,cohort1_equilibrium
7588,50,300,70,110,1000,0.11,cohort1_equilibrium
7589,50,300,80,73,1000,0.073,cohort1_equilibrium
7590,50,300,90,63,1000,0.063,cohort1_equilibrium
7591,65,300,10,83,1000,0.083,cohort1_equilibrium
7592,65,300,20,65,1000,0.065,cohort1_equilibrium
7593,65,300,30,83,1000,0.083,cohort1_equilibrium
7594,65,300,35,0,1000,0,cohort1_equilibrium
7595,65,300,40,108,1000,0.108,cohort1_equilibrium
7596,65,300,45,153,1000,0.153,cohort1_equilibrium
7597,65,300,50,127,1000,0.127,cohort1_equilibrium
7598,65,300,60,110,1000,0.11,cohort1_equilibrium
7599,65,300,70,96,1000,0.096,cohort1_equilibrium
7600,65,300,80,51,1000,0.051,cohort1_equilibrium
7601,65,300,90,0,1000,0,cohort1_equilibrium
7602,75,300,10,0,1000,0,cohort1_equilibrium
7603,75,300,20,0,1000,0,cohort1_equilibrium
7604,75,300,30,9,1000,0.009,cohort1_equilibrium
7605,75,300,35,83,1000,0.083,cohort1_equilibrium
7606,75,300,40,115,1000,0.115,cohort1_equilibrium
7607,75,300,45,168,1000,0.168,cohort1_equilibrium
7608,75,300,50,10,1000,0.01,cohort1_equilibrium
7609,75,300,60,74,1000,0.074,cohort1_equilibrium
7610,75,300,70,120,1000,0.12,cohort1_equilibrium
7611,75,300,80,76,1000,0.076,cohort1_equilibrium
7612,75,300,90,75,1000,0.075,cohort1_equilibrium
7613,90,300,10,0,1000,0,cohort1_equilibrium
7614,90,300,20,72,1000,0.072,cohort1_equilibrium
7615,90,300,30,187,1000,0.187,cohort1_equilibrium
7616,90,300,35,81,1000,0.081,cohort1_equilibrium
7617,90,300,40,0,1000,0,cohort1_equilibrium
7618,90,300,45,87,1000,0.087,cohort1_equilibrium
7619,90,300,50,48,1000,0.048,cohort1_equilibrium
7620,90,300,60,164,1000,0.164,cohort1_equilibrium
7621,90,300,70,106,1000,0.106,cohort1_equilibrium
7622,90,300,80,68,1000,0.068,cohort1_equilibrium
7623,90,300,90,0,1000,0,cohort1_equilibrium
7624,10,500,10,80,1000,0.08,cohort1_equilibrium
7625,10,500,20,104,1000,0.104,cohort1_equilibrium
7626,10,500,30,76,1000,0.076,cohort1_equilibrium
7627,10,500,35,125,1000,0.125,cohort1_equilibrium
7628,10,500,40,382,1000,0.382,cohort1_equilibrium
7629,10,500,45,102,1000,0.102,cohort1_equilibrium
7630,10,500,50,147,1000,0.147,cohort1_equilibrium
7631,10,500,60,261,1000,0.261,cohort1_equilibrium
7632,10,500,70,115,1000,0.115,cohort1_equilibrium
7633,10,500,80,71,1000,0.071,cohort1_equilibrium
7634,10,500,90,63,1000,0.063,cohort1_equilibrium
7635,20,500,10,49,1000,0.049,cohort1_equilibrium
7636,20,500,20,60,1000,0.06,cohort1_equilibrium
7637,20,500,30,125,1000,0.125,cohort1_equilibrium
7638,20,500,35,111,1000,0.111,cohort1_equilibrium
7639,20,500,40,144,1000,0.144,cohort1_equilibrium
7640,20,500,45,141,1000,0.141,cohort1_equilibrium
7641,20,500,50,278,1000,0.278,cohort1_equilibrium
7642,20,500,60,113,1000,0.113,cohort1_equilibrium
7643,20,500,70,107,1000,0.107,cohort1_equilibrium
7644,20,500,80,80,1000,0.08,cohort1_equilibrium
7645,20,500,90,68,1000,0.068,cohort1_equilibrium
7646,35,500,10,57,1000,0.057,cohort1_equilibrium
7647,35,500,20,51,1000,0.051,cohort1_equilibrium
7648,35,500,30,923,1000,0.923,cohort1_equilibrium
7649,35,500,35,113,1000,0.113,cohort1_equilibrium
7650,35,500,40,34,1000,0.034,cohort1_equilibrium
7651,35,500,45,64,1000,0.064,cohort1_equilibrium
7652,35,500,50,151,1000,0.151,cohort1_equilibrium
7653,35,500,60,123,1000,0.123,cohort1_equilibrium
7654,35,500,70,704,1000,0.704,cohort1_equilibrium
7655,35,500,80,105,1000,0.105,cohort1_equilibrium
7656,35,500,90,49,1000,0.049,cohort1_equilibrium
7657,50,500,10,99,1000,0.099,cohort1_equilibrium
7658,50,500,20,78,1000,0.078,cohort1_equilibrium
7659,50,500,30,106,1000,0.106,cohort1_equilibrium
7660,50,500,35,164,1000,0.164,cohort1_equilibrium
7661,50,500,40,331,1000,0.331,cohort1_equilibrium
7662,50,500,45,87,1000,0.087,cohort1_equilibrium
7663,50,500,50,0,1000,0,cohort1_equilibrium
7664,50,500,60,152,1000,0.152,cohort1_equilibrium
7665,50,500,70,614,1000,0.614,cohort1_equilibrium
7666,50,500,80,83,1000,0.083,cohort1_equilibrium
7667,50,500,90,56,1000,0.056,cohort1_equilibrium
7668,65,500,10,0,1000,0,cohort1_equilibrium
7669,65,500,20,89,1000,0.089,cohort1_equilibrium
7670,65,500,30,97,1000,0.097,cohort1_equilibrium
7671,65,500,35,196,1000,0.196,cohort1_equilibrium
7672,65,500,40,139,1000,0.139,cohort1_equilibrium
7673,65,500,45,149,1000,0.149,cohort1_equilibrium
7674,65,500,50,101,1000,0.101,cohort1_equilibrium
7675,65,500,60,230,1000,0.23,cohort1_equilibrium
7676,65,500,70,143,1000,0.143,cohort1_equilibrium
7677,65,500,80,45,1000,0.045,cohort1_equilibrium
7678,65,500,90,78,1000,0.078,cohort1_equilibrium
7679,75,500,10,60,1000,0.06,cohort1_equilibrium
7680,75,500,20,105,1000,0.105,cohort1_equilibrium
7681,75,500,30,127,1000,0.127,cohort1_equilibrium
7682,75,500,35,160,1000,0.16,cohort1_equilibrium
7683,75,500,40,133,1000,0.133,cohort1_equilibrium
7684,75,500,45,80,1000,0.08,cohort1_equilibrium
7685,75,500,50,143,1000,0.143,cohort1_equilibrium
7686,75,500,60,8,1000,0.008,cohort1_equilibrium
7687,75,500,70,90,1000,0.09,cohort1_equilibrium
7688,75,500,80,97,1000,0.097,cohort1_equilibrium
7689,75,500,90,41,1000,0.041,cohort1_equilibrium
7690,90,500,10,65,1000,0.065,cohort1_equilibrium
7691,90,500,20,0,1000,0,cohort1_equilibrium
7692,90,500,30,97,1000,0.097,cohort1_equilibrium
7693,90,500,35,2,1000,0.002,cohort1_equilibrium
7694,90,500,40,85,1000,0.085,cohort1_equilibrium
7695,90,500,45,159,1000,0.159,cohort1_equilibrium
7696,90,500,50,140,1000,0.14,cohort1_equilibrium
7697,90,500,60,199,1000,0.199,cohort1_equilibrium
7698,90,500,70,159,1000,0.159,cohort1_equilibrium
7699,90,500,80,161,1000,0.161,cohort1_equilibrium
7700,90,500,90,84,1000,0.084,cohort1_equilibrium
7701,10,50,10,55,1000,0.055,cohort1_equilibrium
7702,10,50,20,132,1000,0.132,cohort1_equilibrium
7703,10,50,30,116,1000,0.116,cohort1_equilibrium
7704,10,50,35,96,1000,0.096,cohort1_equilibrium
7705,10,50,40,0,1000,0,cohort1_equilibrium
7706,10,50,45,10,1000,0.01,cohort1_equilibrium
7707,10,50,50,274,1000,0.274,cohort1_equilibrium
7708,10,50,60,0,1000,0,cohort1_equilibrium
7709,10,50,70,227,1000,0.227,cohort1_equilibrium
7710,10,50,80,64,1000,0.064,cohort1_equilibrium
7711,10,50,90,67,1000,0.067,cohort1_equilibrium
7712,20,50,10,68,1000,0.068,cohort1_equilibrium
7713,20,50,20,86,1000,0.086,cohort1_equilibrium
7714,20,50,30,132,1000,0.132,cohort1_equilibrium
7715,20,50,35,94,1000,0.094,cohort1_equilibrium
7716,20,50,40,89,1000,0.089,cohort1_equilibrium
7717,20,50,45,113,1000,0.113,cohort1_equilibrium
7718,20,50,50,208,1000,0.208,cohort1_equilibrium
7719,20,50,60,99,1000,0.099,cohort1_equilibrium
7720,20,50,70,120,1000,0.12,cohort1_equilibrium
7721,20,50,80,97,1000,0.097,cohort1_equilibrium
7722,20,50,90,53,1000,0.053,cohort1_equilibrium
7723,35,50,10,55,1000,0.055,cohort1_equilibrium
7724,35,50,20,80,1000,0.08,cohort1_equilibrium
7725,35,50,30,118,1000,0.118,cohort1_equilibrium
7726,35,50,35,91,1000,0.091,cohort1_equilibrium
7727,35,50,40,96,1000,0.096,cohort1_equilibrium
7728,35,50,45,44,1000,0.044,cohort1_equilibrium
7729,35,50,50,83,1000,0.083,cohort1_equilibrium
7730,35,50,60,519,1000,0.519,cohort1_equilibrium
7731,35,50,70,148,1000,0.148,cohort1_equilibrium
7732,35,50,80,88,1000,0.088,cohort1_equilibrium
7733,35,50,90,74,1000,0.074,cohort1_equilibrium
7734,50,50,10,77,1000,0.077,cohort1_equilibrium
7735,50,50,20,82,1000,0.082,cohort1_equilibrium
7736,50,50,30,3,1000,0.003,cohort1_equilibrium
7737,50,50,35,108,1000,0.108,cohort1_equilibrium
7738,50,50,40,48,1000,0.048,cohort1_equilibrium
7739,50,50,45,143,1000,0.143,cohort1_equilibrium
7740,50,50,50,71,1000,0.071,cohort1_equilibrium
7741,50,50,60,108,1000,0.108,cohort1_equilibrium
7742,50,50,70,81,1000,0.081,cohort1_equilibrium
7743,50,50,80,62,1000,0.062,cohort1_equilibrium
7744,50,50,90,48,1000,0.048,cohort1_equilibrium
7745,65,50,10,24,1000,0.024,cohort1_equilibrium
7746,65,50,20,115,1000,0.115,cohort1_equilibrium
7747,65,50,30,99,1000,0.099,cohort1_equilibrium
7748,65,50,35,141,1000,0.141,cohort1_equilibrium
7749,65,50,40,149,1000,0.149,cohort1_equilibrium
7750,65,50,45,60,1000,0.06,cohort1_equilibrium
7751,65,50,50,204,1000,0.204,cohort1_equilibrium
7752,65,50,60,87,1000,0.087,cohort1_equilibrium
7753,65,50,70,156,1000,0.156,cohort1_equilibrium
7754,65,50,80,111,1000,0.111,cohort1_equilibrium
7755,65,50,90,69,1000,0.069,cohort1_equilibrium
7756,75,50,10,0,1000,0,cohort1_equilibrium
7757,75,50,20,107,1000,0.107,cohort1_equilibrium
7758,75,50,30,94,1000,0.094,cohort1_equilibrium
7759,75,50,35,427,1000,0.427,cohort1_equilibrium
7760,75,50,40,96,1000,0.096,cohort1_equilibrium
7761,75,50,45,62,1000,0.062,cohort1_equilibrium
7762,75,50,50,93,1000,0.093,cohort1_equilibrium
7763,75,50,60,101,1000,0.101,cohort1_equilibrium
7764,75,50,70,53,1000,0.053,cohort1_equilibrium
7765,75,50,80,76,1000,0.076,cohort1_equilibrium
7766,75,50,90,19,1000,0.019,cohort1_equilibrium
7767,90,50,10,81,1000,0.081,cohort1_equilibrium
7768,90,50,20,115,1000,0.115,cohort1_equilibrium
7769,90,50,30,0,1000,0,cohort1_equilibrium
7770,90,50,35,124,1000,0.124,cohort1_equilibrium
7771,90,50,40,29,1000,0.029,cohort1_equilibrium
7772,90,50,45,105,1000,0.105,cohort1_equilibrium
7773,90,50,50,262,1000,0.262,cohort1_equilibrium
7774,90,50,60,139,1000,0.139,cohort1_equilibrium
7775,90,50,70,40,1000,0.04,cohort1_equilibrium
7776,90,50,80,52,1000,0.052,cohort1_equilibrium
7777,90,50,90,0,1000,0,cohort1_equilibrium
7778,10,150,10,61,1000,0.061,cohort1_equilibrium
7779,10,150,20,70,1000,0.07,cohort1_equilibrium
7780,10,150,30,92,1000,0.092,cohort1_equilibrium
7781,10,150,35,129,1000,0.129,cohort1_equilibrium
7782,10,150,40,703,1000,0.703,cohort1_equilibrium
7783,10,150,45,101,1000,0.101,cohort1_equilibrium
7784,10,150,50,140,1000,0.14,cohort1_equilibrium
7785,10,150,60,425,1000,0.425,cohort1_equilibrium
7786,10,150,70,117,1000,0.117,cohort1_equilibrium
7787,10,150,80,95,1000,0.095,cohort1_equilibrium
7788,10,150,90,52,1000,0.052,cohort1_equilibrium
7789,20,150,10,54,1000,0.054,cohort1_equilibrium
7790,20,150,20,88,1000,0.088,cohort1_equilibrium
7791,20,150,30,135,1000,0.135,cohort1_equilibrium
7792,20,150,35,118,1000,0.118,cohort1_equilibrium
7793,20,150,40,129,1000,0.129,cohort1_equilibrium
7794,20,150,45,523,1000,0.523,cohort1_equilibrium
7795,20,150,50,72,1000,0.072,cohort1_equilibrium
7796,20,150,60,176,1000,0.176,cohort1_equilibrium
7797,20,150,70,153,1000,0.153,cohort1_equilibrium
7798,20,150,80,77,1000,0.077,cohort1_equilibrium
7799,20,150,90,44,1000,0.044,cohort1_equilibrium
7800,35,150,10,55,1000,0.055,cohort1_equilibrium
7801,35,150,20,203,1000,0.203,cohort1_equilibrium
7802,35,150,30,149,1000,0.149,cohort1_equilibrium
7803,35,150,35,2,1000,0.002,cohort1_equilibrium
7804,35,150,40,127,1000,0.127,cohort1_equilibrium
7805,35,150,45,127,1000,0.127,cohort1_equilibrium
7806,35,150,50,119,1000,0.119,cohort1_equilibrium
7807,35,150,60,6,1000,0.006,cohort1_equilibrium
7808,35,150,70,79,1000,0.079,cohort1_equilibrium
7809,35,150,80,102,1000,0.102,cohort1_equilibrium
7810,35,150,90,56,1000,0.056,cohort1_equilibrium
7811,50,150,10,33,1000,0.033,cohort1_equilibrium
7812,50,150,20,73,1000,0.073,cohort1_equilibrium
7813,50,150,30,93,1000,0.093,cohort1_equilibrium
7814,50,150,35,205,1000,0.205,cohort1_equilibrium
7815,50,150,40,135,1000,0.135,cohort1_equilibrium
7816,50,150,45,101,1000,0.101,cohort1_equilibrium
7817,50,150,50,92,1000,0.092,cohort1_equilibrium
7818,50,150,60,564,1000,0.564,cohort1_equilibrium
7819,50,150,70,110,1000,0.11,cohort1_equilibrium
7820,50,150,80,82,1000,0.082,cohort1_equilibrium
7821,50,150,90,47,1000,0.047,cohort1_equilibrium
7822,65,150,10,83,1000,0.083,cohort1_equilibrium
7823,65,150,20,264,1000,0.264,cohort1_equilibrium
7824,65,150,30,77,1000,0.077,cohort1_equilibrium
7825,65,150,35,69,1000,0.069,cohort1_equilibrium
7826,65,150,40,118,1000,0.118,cohort1_equilibrium
7827,65,150,45,167,1000,0.167,cohort1_equilibrium
7828,65,150,50,36,1000,0.036,cohort1_equilibrium
7829,65,150,60,77,1000,0.077,cohort1_equilibrium
7830,65,150,70,112,1000,0.112,cohort1_equilibrium
7831,65,150,80,78,1000,0.078,cohort1_equilibrium
7832,65,150,90,69,1000,0.069,cohort1_equilibrium
7833,75,150,10,65,1000,0.065,cohort1_equilibrium
7834,75,150,20,33,1000,0.033,cohort1_equilibrium
7835,75,150,30,91,1000,0.091,cohort1_equilibrium
7836,75,150,35,111,1000,0.111,cohort1_equilibrium
7837,75,150,40,9,1000,0.009,cohort1_equilibrium
7838,75,150,45,120,1000,0.12,cohort1_equilibrium
7839,75,150,50,4,1000,0.004,cohort1_equilibrium
7840,75,150,60,86,1000,0.086,cohort1_equilibrium
7841,75,150,70,52,1000,0.052,cohort1_equilibrium
7842,75,150,80,95,1000,0.095,cohort1_equilibrium
7843,75,150,90,73,1000,0.073,cohort1_equilibrium
7844,90,150,10,79,1000,0.079,cohort1_equilibrium
7845,90,150,20,120,1000,0.12,cohort1_equilibrium
