chance_listen_to_outgroup,percent_grammar_1,type,final_state
0.6,50,Cohort 1 mean,0.7975501121083934
0.6,50,Cohort 2 mean,0.7701531986693133
0.6,50,Overall mean,0.7838516553888535
0.6,60,Cohort 1 mean,0.6493665852930226
0.6,60,Cohort 2 mean,0.6038319156760574
0.6,60,Overall mean,0.6265992504845401
0.6,70,Cohort 1 mean,0.9927814642902067
0.6,70,Cohort 2 mean,0.9941675424860834
0.6,70,Overall mean,0.9934745033881454
0.6,80,Cohort 1 mean,0.9937957026285056
0.6,80,Cohort 2 mean,0.993870363947962
0.6,80,Overall mean,0.9938330332882336
0.6,90,Cohort 1 mean,0.992225528273899
0.6,90,Cohort 2 mean,0.9921850263036538
0.6,90,Overall mean,0.9922052772887764
0.6,20,Cohort 1 mean,0.0081911863997708
0.6,20,Cohort 2 mean,0.00629941974623482
0.6,20,Overall mean,0.00677236140961882
0.6,10,Cohort 1 mean,0.01215379546406489
0.6,10,Cohort 2 mean,0.0076440962320078
0.6,10,Overall mean,0.00877152104002207
0.6,30,Cohort 1 mean,0.01582927330149965
0.6,30,Cohort 2 mean,0.01279846521268898
0.6,30,Overall mean,0.01355616723489165
0.6,35,Cohort 1 mean,0.00941395931362398
0.6,35,Cohort 2 mean,0.00830721800404274
0.6,35,Overall mean,0.00858390333143805
0.6,45,Cohort 1 mean,0.7955186306487838
0.6,45,Cohort 2 mean,0.8481948631066163
0.6,45,Overall mean,0.8350258049921582
0.6,40,Cohort 1 mean,0.02351693586131792
0.6,40,Cohort 2 mean,0.09040080853551882
0.6,40,Overall mean,0.07367984036696858
0.6,50,Cohort 1 mean,0.00660269833618296
0.6,50,Cohort 2 mean,0.00642653631696319
0.6,50,Overall mean,0.00647057682176813
0.6,60,Cohort 1 mean,0.8979574759256412
0.6,60,Cohort 2 mean,0.7447078265047129
0.6,60,Overall mean,0.783020238859945
0.6,70,Cohort 1 mean,0.8600442132429651
0.6,70,Cohort 2 mean,0.940993610093546
0.6,70,Overall mean,0.920756260880901
0.6,80,Cohort 1 mean,0.99119982653109
0.6,80,Cohort 2 mean,0.9915287434565604
0.6,80,Overall mean,0.9914465142251928
0.6,90,Cohort 1 mean,0.9918174395099748
0.6,90,Cohort 2 mean,0.989814863533318
0.6,90,Overall mean,0.990315507527482
0.7,10,Cohort 1 mean,0.0074001980448806
0.7,10,Cohort 2 mean,0.00591439675939927
0.7,10,Overall mean,0.00702874772351027
0.7,30,Cohort 1 mean,0.0072863901461611
0.7,30,Cohort 2 mean,0.00532505736870762
0.7,30,Overall mean,0.00679605695179773
0.7,20,Cohort 1 mean,0.00717811088759994
0.7,20,Cohort 2 mean,0.00780231948445259
0.7,20,Overall mean,0.00733416303681311
0.7,35,Cohort 1 mean,0.09456615397843984
0.7,35,Cohort 2 mean,0.03027090927459631
0.7,35,Overall mean,0.07849234280247894
0.7,40,Cohort 1 mean,0.00567353599450469
0.7,40,Cohort 2 mean,0.00872438335928289
0.7,40,Overall mean,0.00643624783569924
0.7,50,Cohort 1 mean,0.7838602043412409
0.7,50,Cohort 2 mean,0.8214430398933631
0.7,50,Overall mean,0.7932559132292715
0.7,45,Cohort 1 mean,0.26238170946719563
0.7,45,Cohort 2 mean,0.30226043344896963
0.7,45,Overall mean,0.272351390462639
0.7,70,Cohort 1 mean,0.9931349980758216
0.7,70,Cohort 2 mean,0.9897785785937382
0.7,70,Overall mean,0.9922958932053008
0.7,60,Cohort 1 mean,0.9670377478426496
0.7,60,Cohort 2 mean,0.7938926375425386
0.7,60,Overall mean,0.923751470267622
0.7,80,Cohort 1 mean,0.915280455297007
0.7,80,Cohort 2 mean,0.983519568897588
0.7,80,Overall mean,0.932340233697152
0.7,90,Cohort 1 mean,0.9921516843584416
0.7,90,Cohort 2 mean,0.9918680877402194
0.7,90,Overall mean,0.9920807852038858
0.7,10,Cohort 1 mean,0.00426908798473953
0.7,10,Cohort 2 mean,0.0080744233322427
0.7,10,Overall mean,0.00617175565849111
0.7,20,Cohort 1 mean,0.00836338599935648
0.7,20,Cohort 2 mean,0.00761973366201307
0.7,20,Overall mean,0.00799155983068477
0.7,35,Cohort 1 mean,0.1369281126310453
0.7,35,Cohort 2 mean,0.11360514416244108
0.7,35,Overall mean,0.12526662839674324
0.7,30,Cohort 1 mean,0.00531076220289984
0.7,30,Cohort 2 mean,0.00704979929324455
0.7,30,Overall mean,0.00618028074807219
0.7,40,Cohort 1 mean,0.00421302099350498
0.7,40,Cohort 2 mean,0.00639029881467133
0.7,40,Overall mean,0.00530165990408816
0.7,50,Cohort 1 mean,0.29063843244804943
0.7,50,Cohort 2 mean,0.4957739480773281
0.7,50,Overall mean,0.3932061902626888
0.7,45,Cohort 1 mean,0.1096865811865074
0.7,45,Cohort 2 mean,0.38277362187157343
0.7,45,Overall mean,0.24623010152904048
0.7,60,Cohort 1 mean,0.860209858489819
0.7,60,Cohort 2 mean,0.916559331927368
0.7,60,Overall mean,0.8883845952085935
0.7,70,Cohort 1 mean,0.8368177210899136
0.7,70,Cohort 2 mean,0.8667712129079558
0.7,70,Overall mean,0.8517944669989348
0.7,80,Cohort 1 mean,0.9918834876702782
0.7,80,Cohort 2 mean,0.991487123943843
0.7,80,Overall mean,0.9916853058070608
0.7,10,Cohort 1 mean,0.00988679571647144
0.7,10,Cohort 2 mean,0.00755387456208868
0.7,10,Overall mean,0.00813710485068438
0.7,90,Cohort 1 mean,0.9933100545787124
0.7,90,Cohort 2 mean,0.9921963713990062
0.7,90,Overall mean,0.992753212988859
0.7,20,Cohort 1 mean,0.00544648077307008
0.7,20,Cohort 2 mean,0.00583722242848474
0.7,20,Overall mean,0.00573953701463108
0.7,30,Cohort 1 mean,0.0065186542968559
0.7,30,Cohort 2 mean,0.00630927057192687
0.7,30,Overall mean,0.00636161650315913
0.7,35,Cohort 1 mean,0.00677584289570553
0.7,35,Cohort 2 mean,0.00685058626648546
0.7,35,Overall mean,0.00683190042379048
0.7,45,Cohort 1 mean,0.10781187555447458
0.7,45,Cohort 2 mean,0.29538340611179476
0.7,45,Overall mean,0.24849052347246467
0.7,40,Cohort 1 mean,0.10360369486303052
0.7,40,Cohort 2 mean,0.08489248985312639
0.7,40,Overall mean,0.08957029110560243
0.7,50,Cohort 1 mean,0.47297593723911113
0.7,50,Cohort 2 mean,0.21080963531802732
0.7,50,Overall mean,0.2763512107982983
0.7,60,Cohort 1 mean,0.9485436248432212
0.7,60,Cohort 2 mean,0.9369009365062292
0.7,60,Overall mean,0.939811608590477
0.7,70,Cohort 1 mean,0.9925226921782594
0.7,70,Cohort 2 mean,0.9932910359943726
0.7,70,Overall mean,0.9930989500403444
0.7,80,Cohort 1 mean,0.9918940097094496
0.7,80,Cohort 2 mean,0.9908882024512484
0.7,80,Overall mean,0.9911396542657988
0.7,90,Cohort 1 mean,0.9912188527353228
0.7,90,Cohort 2 mean,0.9913527724197462
0.7,90,Overall mean,0.99131929249864
0.8,10,Cohort 1 mean,0.00816897051129536
0.8,10,Cohort 2 mean,0.00735913776768656
0.8,10,Overall mean,0.00796651232539316
0.8,20,Cohort 1 mean,0.00940444050697358
0.8,20,Cohort 2 mean,0.00683148645035098
0.8,20,Overall mean,0.00876120199281793
0.8,35,Cohort 1 mean,0.00904892551865975
0.8,35,Cohort 2 mean,0.0054225504662474
0.8,35,Overall mean,0.00814233175555666
0.8,30,Cohort 1 mean,0.00868680543164124
0.8,30,Cohort 2 mean,0.00751402149249718
0.8,30,Overall mean,0.00839360944685523
0.8,45,Cohort 1 mean,0.09066378888379936
0.8,45,Cohort 2 mean,0.11294242326738772
0.8,45,Overall mean,0.09623344747969644
0.8,40,Cohort 1 mean,0.04468085243945838
0.8,40,Cohort 2 mean,0.3801623815797989
0.8,40,Overall mean,0.12855123472454352
0.8,50,Cohort 1 mean,0.6077009537537262
0.8,50,Cohort 2 mean,0.5985272799526611
0.8,50,Overall mean,0.6054075353034597
0.8,70,Cohort 1 mean,0.9915590316506117
0.8,70,Cohort 2 mean,0.9923323705115352
0.8,70,Overall mean,0.9917523663658424
0.8,60,Cohort 1 mean,0.991908961865514
0.8,60,Cohort 2 mean,0.9963033545357494
0.8,60,Overall mean,0.993007560033073
0.8,90,Cohort 1 mean,0.9963640477131468
0.8,90,Cohort 2 mean,0.991075874456293
0.8,90,Overall mean,0.9950420043989332
0.8,10,Cohort 1 mean,0.01077305729952218
0.8,10,Cohort 2 mean,0.00563571210561995
0.8,10,Overall mean,0.00820438470257107
0.8,80,Cohort 1 mean,0.9890383599018808
0.8,80,Cohort 2 mean,0.9885252260106884
0.8,80,Overall mean,0.9889100764290826
0.8,20,Cohort 1 mean,0.00718751362424076
0.8,20,Cohort 2 mean,0.00547458678052518
0.8,20,Overall mean,0.00633105020238297
0.8,40,Cohort 1 mean,0.09207855238288934
0.8,40,Cohort 2 mean,0.1004601667530732
0.8,40,Overall mean,0.09626935956798129
0.8,30,Cohort 1 mean,0.00625905146423614
0.8,30,Cohort 2 mean,0.00792096830359365
0.8,30,Overall mean,0.00709000988391489
0.8,35,Cohort 1 mean,0.0075750528717188
0.8,35,Cohort 2 mean,0.00608013192173648
0.8,35,Overall mean,0.00682759239672764
0.8,45,Cohort 1 mean,0.3009299002096232
0.8,45,Cohort 2 mean,0.3569704352783219
0.8,45,Overall mean,0.3289501677439726
0.8,50,Cohort 1 mean,0.6552531525762201
0.8,50,Cohort 2 mean,0.8415234146173081
0.8,50,Overall mean,0.7483882835967642
0.8,60,Cohort 1 mean,0.9937146271213956
0.8,60,Cohort 2 mean,0.9924588393686354
0.8,60,Overall mean,0.9930867332450156
0.8,70,Cohort 1 mean,0.9937031620042764
0.8,70,Cohort 2 mean,0.994349475943482
0.8,70,Overall mean,0.9940263189738792
0.8,80,Cohort 1 mean,0.940888805849492
0.8,80,Cohort 2 mean,0.8091710132646307
0.8,80,Overall mean,0.8750299095570611
0.8,90,Cohort 1 mean,0.9901895137797808
0.8,90,Cohort 2 mean,0.9921642194618632
0.8,90,Overall mean,0.991176866620822
0.8,10,Cohort 1 mean,0.0075367686406243
0.8,10,Cohort 2 mean,0.00680629648323815
0.8,10,Overall mean,0.00698891452258469
0.8,30,Cohort 1 mean,0.00492731589842968
0.8,30,Cohort 2 mean,0.00703756156245162
0.8,30,Overall mean,0.00651000014644613
0.8,20,Cohort 1 mean,0.00812401384001734
0.8,20,Cohort 2 mean,0.00537884274667862
0.8,20,Overall mean,0.0060651355200133
0.8,35,Cohort 1 mean,0.00893285892231566
0.8,35,Cohort 2 mean,0.00850747607513202
0.8,35,Overall mean,0.00861382178692793
0.8,40,Cohort 1 mean,0.1307495435781753
0.8,40,Cohort 2 mean,0.4770485286763619
0.8,40,Overall mean,0.3904737824018153
0.8,50,Cohort 1 mean,0.3058605144254753
0.8,50,Cohort 2 mean,0.40263541136440606
0.8,50,Overall mean,0.37844168712967347
0.8,45,Cohort 1 mean,0.26646627513899196
0.8,45,Cohort 2 mean,0.29848640548750327
0.8,45,Overall mean,0.29048137290037535
0.8,70,Cohort 1 mean,0.8903082046512483
0.8,70,Cohort 2 mean,0.8365835567202413
0.8,70,Overall mean,0.8500147187029929
0.8,60,Cohort 1 mean,0.8967550005730811
0.8,60,Cohort 2 mean,0.7701904467112287
0.8,60,Overall mean,0.8018315851766917
0.8,80,Cohort 1 mean,0.99235342962731
0.8,80,Cohort 2 mean,0.9906395730743852
0.8,80,Overall mean,0.9910680372126166
0.8,90,Cohort 1 mean,0.9922466236470926
0.8,90,Cohort 2 mean,0.9932806258955033
0.8,90,Overall mean,0.9930221253334006
0.9,10,Cohort 1 mean,0.00767646007798631
0.9,10,Cohort 2 mean,0.00797156457561129
0.9,10,Overall mean,0.00775023620239256
0.9,20,Cohort 1 mean,0.00793233797605312
0.9,20,Cohort 2 mean,0.00792019162038996
0.9,20,Overall mean,0.00792930138713733
0.9,30,Cohort 1 mean,0.00539532929747151
0.9,30,Cohort 2 mean,0.00712203469570338
0.9,30,Overall mean,0.00582700564702948
0.9,35,Cohort 1 mean,0.00501929858730177
0.9,35,Cohort 2 mean,0.00700696653610031
0.9,35,Overall mean,0.00551621557450141
0.9,40,Cohort 1 mean,0.2486257612590549
0.9,40,Cohort 2 mean,0.20180059148017016
0.9,40,Overall mean,0.23691946881433368
0.9,60,Cohort 1 mean,0.8246474146518954
0.9,60,Cohort 2 mean,0.7097648609418716
0.9,60,Overall mean,0.7959267762243896
0.9,45,Cohort 1 mean,0.19385326520708265
0.9,45,Cohort 2 mean,0.00953754801562383
0.9,45,Overall mean,0.14777433590921796
0.9,50,Cohort 1 mean,0.5021354383705866
0.9,50,Cohort 2 mean,0.5679171445565221
0.9,50,Overall mean,0.5185808649170704
0.9,70,Cohort 1 mean,0.911235847431125
0.9,70,Cohort 2 mean,0.8667967931242583
0.9,70,Overall mean,0.9001260838544084
0.9,80,Cohort 1 mean,0.9940579526518356
0.9,80,Cohort 2 mean,0.9952720932289962
0.9,80,Overall mean,0.9943614877961257
0.9,10,Cohort 1 mean,0.01060250157837063
0.9,10,Cohort 2 mean,0.01015708066308249
0.9,10,Overall mean,0.01037979112072655
0.9,20,Cohort 1 mean,0.01018228521045579
0.9,20,Cohort 2 mean,0.00648261224624571
0.9,20,Overall mean,0.00833244872835075
0.9,90,Cohort 1 mean,0.9903539304517228
0.9,90,Cohort 2 mean,0.9924026948159742
0.9,90,Overall mean,0.9908661215427856
0.9,30,Cohort 1 mean,0.00468949563556036
0.9,30,Cohort 2 mean,0.0056003569273103
0.9,30,Overall mean,0.00514492628143533
0.9,45,Cohort 1 mean,0.08731897552987966
0.9,45,Cohort 2 mean,0.10773476929923335
0.9,45,Overall mean,0.09752687241455651
0.9,35,Cohort 1 mean,0.0066234649238413
0.9,35,Cohort 2 mean,0.00778161202269076
0.9,35,Overall mean,0.00720253847326603
0.9,40,Cohort 1 mean,0.25567890802633714
0.9,40,Cohort 2 mean,0.0598268930013144
0.9,40,Overall mean,0.15775290051382573
0.9,60,Cohort 1 mean,0.5358833585975411
0.9,60,Cohort 2 mean,0.7713671666352718
0.9,60,Overall mean,0.6536252626164065
0.9,50,Cohort 1 mean,0.38879491188282306
0.9,50,Cohort 2 mean,0.17753965459660823
0.9,50,Overall mean,0.2831672832397156
0.9,70,Cohort 1 mean,0.9036687321946908
0.9,70,Cohort 2 mean,0.8323930204319161
0.9,70,Overall mean,0.8680308763133036
0.9,10,Cohort 1 mean,0.00790796896903591
0.9,10,Cohort 2 mean,0.00840657417403906
0.9,10,Overall mean,0.00828192287278827
0.9,90,Cohort 1 mean,0.991423044165875
0.9,90,Cohort 2 mean,0.9921223500176876
0.9,90,Overall mean,0.9917726970917812
0.9,20,Cohort 1 mean,0.00371789767471376
0.9,20,Cohort 2 mean,0.00622482924666845
0.9,20,Overall mean,0.00559809635367978
0.9,80,Cohort 1 mean,0.9946960370582666
0.9,80,Cohort 2 mean,0.9942617106263912
0.9,80,Overall mean,0.9944788738423288
0.9,40,Cohort 1 mean,0.06830367264717485
0.9,40,Cohort 2 mean,0.0655685391419457
0.9,40,Overall mean,0.066252322518253
0.9,30,Cohort 1 mean,0.00867683713715643
0.9,30,Cohort 2 mean,0.00765776696286281
0.9,30,Overall mean,0.00791253450643621
0.9,35,Cohort 1 mean,0.00220728376047489
0.9,35,Cohort 2 mean,0.00633843458741157
0.9,35,Overall mean,0.0053056468806774
0.9,45,Cohort 1 mean,0.6861303320068304
0.9,45,Cohort 2 mean,0.450872497603014
0.9,45,Overall mean,0.5096869562039681
0.9,50,Cohort 1 mean,0.8059040549791445
0.9,50,Cohort 2 mean,0.6589095020542478
0.9,50,Overall mean,0.695658140285472
0.9,60,Cohort 1 mean,0.34657883638740666
0.9,60,Cohort 2 mean,0.125746730556178
0.9,60,Overall mean,0.1809547570139852
0.9,80,Cohort 1 mean,0.9932236101977256
0.9,80,Cohort 2 mean,0.9928662530722644
0.9,80,Overall mean,0.9929555923536296
0.9,70,Cohort 1 mean,0.9941208287018342
0.9,70,Cohort 2 mean,0.9942860996539096
0.9,70,Overall mean,0.9942447819158906
0.9,90,Cohort 1 mean,0.994580627305396
0.9,90,Cohort 2 mean,0.992555608805126
0.9,90,Overall mean,0.9930618634301934
0.1,10,Cohort 1 mean,0.03972166152410479
0.1,10,Cohort 2 mean,0.2014922748971093
0.1,10,Overall mean,0.08016431486735591
0.1,20,Cohort 1 mean,0.00773000697724616
0.1,20,Cohort 2 mean,0.03858470705591142
0.1,20,Overall mean,0.01544368199691247
0.1,30,Cohort 1 mean,0.05334307835011143
0.1,30,Cohort 2 mean,0.30813102409470344
0.1,30,Overall mean,0.11704006478625945
0.1,35,Cohort 1 mean,0.08909756878074525
0.1,35,Cohort 2 mean,0.06461290238692327
0.1,35,Overall mean,0.08297640218228977
0.1,40,Cohort 1 mean,0.22584972036185272
0.1,40,Cohort 2 mean,0.29473974297052064
0.1,40,Overall mean,0.2430722260140196
0.1,50,Cohort 1 mean,0.15480959973722905
0.1,50,Cohort 2 mean,0.3579286453583538
0.1,50,Overall mean,0.20558936114251028
0.1,45,Cohort 1 mean,0.3718449218585313
0.1,45,Cohort 2 mean,0.29229765800855195
0.1,45,Overall mean,0.3519581058960365
0.1,70,Cohort 1 mean,0.8799261913805679
0.1,70,Cohort 2 mean,0.9870466128043038
0.1,70,Overall mean,0.9067062967365016
0.1,60,Cohort 1 mean,0.7433180774690603
0.1,60,Cohort 2 mean,0.7620072201480494
0.1,60,Overall mean,0.7479903631388072
0.1,10,Cohort 1 mean,0.00845847267994525
0.1,10,Cohort 2 mean,0.01854759273805464
0.1,10,Overall mean,0.01350303270899994
0.1,90,Cohort 1 mean,0.9880336722611502
0.1,90,Cohort 2 mean,0.9587618845110282
0.1,90,Overall mean,0.9807157253236196
0.1,80,Cohort 1 mean,0.9920119922433904
0.1,80,Cohort 2 mean,0.9930958329343036
0.1,80,Overall mean,0.9922829524161192
0.1,30,Cohort 1 mean,0.03278832537336214
0.1,30,Cohort 2 mean,0.1006266287981143
0.1,30,Overall mean,0.0667074770857382
0.1,35,Cohort 1 mean,0.188110341060288
0.1,35,Cohort 2 mean,0.2963159281332126
0.1,35,Overall mean,0.24221313459675037
0.1,20,Cohort 1 mean,0.01290817943934301
0.1,20,Cohort 2 mean,0.03241869764169686
0.1,20,Overall mean,0.02266343854051994
0.1,50,Cohort 1 mean,0.6885711435082296
0.1,50,Cohort 2 mean,0.4562564695903032
0.1,50,Overall mean,0.5724138065492664
0.1,60,Cohort 1 mean,0.7152973490255723
0.1,60,Cohort 2 mean,0.724207111907423
0.1,60,Overall mean,0.7197522304664974
0.1,40,Cohort 1 mean,0.19666436533817808
0.1,40,Cohort 2 mean,0.3674421872870439
0.1,40,Overall mean,0.282053276312611
0.1,45,Cohort 1 mean,0.2910143198285443
0.1,45,Cohort 2 mean,0.33550385773383234
0.1,45,Overall mean,0.3132590887811883
0.1,70,Cohort 1 mean,0.8965596109195669
0.1,70,Cohort 2 mean,0.8358976693853235
0.1,70,Overall mean,0.8662286401524455
0.1,80,Cohort 1 mean,0.9842700123713344
0.1,80,Cohort 2 mean,0.9813813456366888
0.1,80,Overall mean,0.9828256790040116
0.1,90,Cohort 1 mean,0.9507764373450158
0.1,90,Cohort 2 mean,0.8907970681490888
0.1,90,Overall mean,0.9207867527470522
0.1,10,Cohort 1 mean,0.0064988323617038
0.1,10,Cohort 2 mean,0.00612551036376423
0.1,10,Overall mean,0.00621884086324912
0.1,20,Cohort 1 mean,0.03399356907085856
0.1,20,Cohort 2 mean,0.01445472404250139
0.1,20,Overall mean,0.01933943529959068
0.1,30,Cohort 1 mean,0.02080361385456555
0.1,30,Cohort 2 mean,0.04446022179688656
0.1,30,Overall mean,0.0385460698113063
0.1,35,Cohort 1 mean,0.13452421240158244
0.1,35,Cohort 2 mean,0.13486921863494392
0.1,35,Overall mean,0.13478296707660356
0.1,45,Cohort 1 mean,0.3943716475701241
0.1,45,Cohort 2 mean,0.2043693961658284
0.1,45,Overall mean,0.25186995901690235
0.1,40,Cohort 1 mean,0.06296172068870506
0.1,40,Cohort 2 mean,0.3775227913139532
0.1,40,Overall mean,0.2988825236576412
0.1,50,Cohort 1 mean,0.15914275340496584
0.1,50,Cohort 2 mean,0.07126494028097861
0.1,50,Overall mean,0.09323439356197544
0.1,60,Cohort 1 mean,0.9441201686229826
0.1,60,Cohort 2 mean,0.9737310867475948
0.1,60,Overall mean,0.9663283572164418
0.1,80,Cohort 1 mean,0.9833974363962276
0.1,80,Cohort 2 mean,0.986308953731837
0.1,80,Overall mean,0.9855810743979344
0.1,70,Cohort 1 mean,0.9623909198811946
0.1,70,Cohort 2 mean,0.9786409255980844
0.1,70,Overall mean,0.9745784241688622
0.1,90,Cohort 1 mean,0.9833081233625636
0.1,90,Cohort 2 mean,0.9924810835021752
0.1,90,Overall mean,0.9901878434672728
0.2,10,Cohort 1 mean,0.00662438169363432
0.2,10,Cohort 2 mean,0.00558846800948173
0.2,10,Overall mean,0.00636540327259617
0.2,20,Cohort 1 mean,0.01365910040437128
0.2,20,Cohort 2 mean,0.04037554876247207
0.2,20,Overall mean,0.02033821249389648
0.2,35,Cohort 1 mean,0.00935339519830397
0.2,35,Cohort 2 mean,0.01747805349605724
0.2,35,Overall mean,0.01138455977274229
0.2,30,Cohort 1 mean,0.10301590415651046
0.2,30,Cohort 2 mean,0.11781137654306524
0.2,30,Overall mean,0.10671477225314915
0.2,45,Cohort 1 mean,0.35724760391788696
0.2,45,Cohort 2 mean,0.6720077927953707
0.2,45,Overall mean,0.4359376511372578
0.2,40,Cohort 1 mean,0.8858415259475662
0.2,40,Cohort 2 mean,0.744272139046373
0.2,40,Overall mean,0.850449179222268
0.2,50,Cohort 1 mean,0.6949112201917376
0.2,50,Cohort 2 mean,0.5648558299831702
0.2,50,Overall mean,0.6623973726395956
0.2,60,Cohort 1 mean,0.8683176826577127
0.2,60,Cohort 2 mean,0.8003507105396699
0.2,60,Overall mean,0.8513259396282018
0.2,70,Cohort 1 mean,0.7434515483410123
0.2,70,Cohort 2 mean,0.8629275327469956
0.2,70,Overall mean,0.7733205444425082
0.2,10,Cohort 1 mean,0.00786544678140502
0.2,10,Cohort 2 mean,0.0105014594358248
0.2,10,Overall mean,0.00918345310861491
0.2,80,Cohort 1 mean,0.9922236834460753
0.2,80,Cohort 2 mean,0.99057197628787
0.2,80,Overall mean,0.991810756656524
0.2,90,Cohort 1 mean,0.9920717575139856
0.2,90,Cohort 2 mean,0.9957590642049418
0.2,90,Overall mean,0.9929935841867248
0.2,20,Cohort 1 mean,0.00464654242864847
0.2,20,Cohort 2 mean,0.00723594810338904
0.2,20,Overall mean,0.00594124526601876
0.2,30,Cohort 1 mean,0.00812488971781537
0.2,30,Cohort 2 mean,0.01559424980302027
0.2,30,Overall mean,0.01185956976041782
0.2,40,Cohort 1 mean,0.07976613579210692
0.2,40,Cohort 2 mean,0.2125283968701735
0.2,40,Overall mean,0.14614726633114022
0.2,45,Cohort 1 mean,0.06099163586233144
0.2,45,Cohort 2 mean,0.11039703986458133
0.2,45,Overall mean,0.08569433786345636
0.2,35,Cohort 1 mean,0.6906251544430393
0.2,35,Cohort 2 mean,0.4295752104481637
0.2,35,Overall mean,0.5601001824456014
0.2,60,Cohort 1 mean,0.979739771978094
0.2,60,Cohort 2 mean,0.9719938824359668
0.2,60,Overall mean,0.9758668272070304
0.2,50,Cohort 1 mean,0.6336980467402297
0.2,50,Cohort 2 mean,0.12147164723941542
0.2,50,Overall mean,0.3775848469898226
0.2,80,Cohort 1 mean,0.9852745884562896
0.2,80,Cohort 2 mean,0.9882761159808178
0.2,80,Overall mean,0.986775352218554
0.2,90,Cohort 1 mean,0.9967739833006533
0.2,90,Cohort 2 mean,0.9901893524165374
0.2,90,Overall mean,0.9934816678585956
0.2,70,Cohort 1 mean,0.7601681323287106
0.2,70,Cohort 2 mean,0.8800748303542992
0.2,70,Overall mean,0.8201214813415051
0.2,10,Cohort 1 mean,0.00630783593396163
0.2,10,Cohort 2 mean,0.00999330570242051
0.2,10,Overall mean,0.00907193826030578
0.2,20,Cohort 1 mean,0.2759463790677056
0.2,20,Cohort 2 mean,0.04313965266864195
0.2,20,Overall mean,0.10134133426840784
0.2,35,Cohort 1 mean,0.01877611693482428
0.2,35,Cohort 2 mean,0.07148923002670014
0.2,35,Overall mean,0.05831095175373115
0.2,40,Cohort 1 mean,0.4647065566007272
0.2,40,Cohort 2 mean,0.1100585351658498
0.2,40,Overall mean,0.1987205405245691
0.2,30,Cohort 1 mean,0.01099860171003351
0.2,30,Cohort 2 mean,0.08948936244255987
0.2,30,Overall mean,0.06986667225942829
0.2,45,Cohort 1 mean,0.05335014831469206
0.2,45,Cohort 2 mean,0.21731893399670507
0.2,45,Overall mean,0.17632673757620185
0.2,50,Cohort 1 mean,0.8879123873019609
0.2,50,Cohort 2 mean,0.8976189878992042
0.2,50,Overall mean,0.8951923377498934
0.2,60,Cohort 1 mean,0.7878152860299684
0.2,60,Cohort 2 mean,0.7798903117067717
